neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
Moratalaz,Marroquina,40.406694123860895,-3.65089676732779,Private room,20,2,0,0.0,2,279
Chamberí,Trafalgar,40.437947907665205,-3.70294647195262,Entire home/apt,40,1,40,2.33,7,336
Carabanchel,Comillas,40.392118770601,-3.7137751472289002,Private room,22,1,63,3.4,1,70
Moncloa - Aravaca,Argüelles,40.428822430020496,-3.7162053580099,Entire home/apt,95,6,0,0.0,1,72
Centro,Embajadores,40.407521502975,-3.6988747038598997,Entire home/apt,55,2,84,3.33,4,266
Centro,Palacio,40.4114758258671,-3.7104392427969106,Entire home/apt,60,2,58,2.1,4,0
Centro,Sol,40.4156738284158,-3.7063727612187303,Private room,60,1,2,0.33,1,351
Salamanca,Lista,40.43651331221871,-3.67690251535638,Entire home/apt,69,7,0,0.0,3,363
Chamartín,Hispanoamérica,40.4551815986395,-3.6772470717132903,Private room,35,1,47,2.46,1,341
Centro,Embajadores,40.4106820393295,-3.69873188530792,Entire home/apt,80,1,17,0.46,1,363
Usera,San Fermín,40.371337279945,-3.68764069822298,Entire home/apt,20,1,0,0.0,1,173
Centro,Palacio,40.4090757019786,-3.7106590520195497,Entire home/apt,80,2,8,1.49,1,34
Chamberí,Arapiles,40.4342307677774,-3.70703093769611,Private room,25,4,25,0.46,1,281
Centro,Embajadores,40.408549795915,-3.7000768932376897,Private room,24,1,0,0.0,4,68
Centro,Embajadores,40.4110224492466,-3.70255251516424,Private room,29,2,39,2.09,2,79
Retiro,Niño Jesús,40.4132619341476,-3.66958236929473,Entire home/apt,90,30,15,0.92,2,277
Centro,Embajadores,40.4089559272679,-3.69996923441722,Private room,19,1,132,6.51,1,84
Centro,Universidad,40.4222695970514,-3.70452628931374,Entire home/apt,70,2,17,2.48,1,246
Chamberí,Trafalgar,40.4308901998865,-3.7007781630246495,Entire home/apt,55,2,9,0.97,1,158
Centro,Universidad,40.427344014866705,-3.70338537363137,Entire home/apt,100,2,27,3.6,1,107
Centro,Justicia,40.4221110933372,-3.70037211002971,Entire home/apt,65,2,16,3.08,6,106
Centro,Sol,40.416520659929105,-3.7072560887867896,Entire home/apt,85,2,17,0.46,40,0
Centro,Cortes,40.4146892610663,-3.7019957767864704,Entire home/apt,98,2,0,0.0,15,202
Puente de Vallecas,San Diego,40.396625807104,-3.66786675905707,Private room,18,2,0,0.0,1,1
Centro,Universidad,40.4218050637299,-3.70269032114197,Private room,35,3,45,0.89,6,332
Chamartín,Hispanoamérica,40.4578951406851,-3.67541766961181,Entire home/apt,150,1,0,0.0,1,0
Centro,Embajadores,40.411759494677895,-3.70237780764069,Entire home/apt,50,3,80,2.84,20,327
Centro,Cortes,40.4138628779541,-3.70046950386531,Entire home/apt,73,2,40,3.14,1,306
Salamanca,Guindalera,40.4373478660284,-3.6769432617330597,Entire home/apt,69,3,1,0.03,3,0
Salamanca,Goya,40.425939434706,-3.67943102569883,Private room,45,2,53,10.32,9,163
Moncloa - Aravaca,Casa de Campo,40.428343803762004,-3.73422543904622,Private room,48,2,9,0.84,1,357
Centro,Embajadores,40.408835351198896,-3.69201710920772,Private room,30,2,108,3.91,8,324
Vicálvaro,Casco Histórico de Vicálvaro,40.3975337996104,-3.62300008549828,Private room,33,1,0,0.0,1,180
Centro,Universidad,40.427687470917796,-3.7098284639003904,Entire home/apt,75,2,10,0.2,26,199
Centro,Embajadores,40.4083169425419,-3.70097614918615,Private room,41,7,0,0.0,20,32
Arganzuela,Palos de Moguer,40.4031163257579,-3.6967597307060296,Private room,20,1,0,0.0,1,0
Moncloa - Aravaca,Argüelles,40.422590184395105,-3.71472721092154,Private room,408,1,0,0.0,1,365
Centro,Cortes,40.412889250341294,-3.6976336450764196,Entire home/apt,85,1,67,5.54,2,326
Tetuán,Cuatro Caminos,40.45386256017179,-3.69568614613569,Private room,30,2,18,2.97,1,337
Moncloa - Aravaca,Ciudad Universitaria,40.4477265294299,-3.73748507022497,Private room,406,1,0,0.0,1,364
Arganzuela,Chopera,40.3980511992548,-3.7009681867667203,Private room,20,1,10,1.08,3,333
Carabanchel,San Isidro,40.3933464938,-3.72427675708944,Entire home/apt,45,5,9,0.72,1,281
Centro,Cortes,40.4138432930881,-3.70146231981072,Entire home/apt,90,2,32,1.39,6,262
Centro,Universidad,40.4235048967327,-3.70514980159005,Entire home/apt,60,1,0,0.0,1,0
Arganzuela,Palos de Moguer,40.4027034647149,-3.6933017036105196,Entire home/apt,42,6,9,0.76,1,8
Centro,Universidad,40.4234258413856,-3.7036130783580603,Entire home/apt,115,2,23,3.52,2,321
Carabanchel,Vista Alegre,40.3848065246658,-3.74328315286508,Private room,25,1,0,0.0,1,26
Centro,Universidad,40.424991173348204,-3.7039297642788,Entire home/apt,60,2,6,2.86,1,285
Carabanchel,Opañel,40.388930547891896,-3.7236692116525094,Private room,14,1,6,0.82,1,362
Latina,Aguilas,40.382611745805605,-3.78029619343484,Private room,19,1,1,0.44,1,62
Chamartín,Ciudad Jardín,40.4486317449259,-3.67311128447226,Entire home/apt,225,2,12,0.52,1,97
Fuencarral - El Pardo,Mirasierra,40.485630057437604,-3.7119371074033,Private room,46,1,13,0.45,2,365
Puente de Vallecas,Numancia,40.3929381714974,-3.65889793787466,Entire home/apt,85,2,1,0.43,1,151
Latina,Aluche,40.39103321203729,-3.74512149504512,Private room,38,1,0,0.0,1,365
Salamanca,Goya,40.4267626529774,-3.6703325470052897,Entire home/apt,60,2,1,0.04,145,341
Centro,Embajadores,40.4097395334505,-3.70826619010348,Private room,30,1,14,2.14,1,307
Latina,Puerta del Angel,40.4129805321613,-3.72480955052225,Private room,25,4,0,0.0,38,10
Centro,Cortes,40.412149799782,-3.69353858450104,Entire home/apt,77,1,148,5.35,23,98
Centro,Justicia,40.424846265483396,-3.6915954223761998,Entire home/apt,150,4,6,0.98,9,319
Arganzuela,Delicias,40.396763502373,-3.69633560620414,Private room,15,3,31,2.21,3,23
Centro,Sol,40.4164947346217,-3.7013297796977596,Private room,35,1,1,0.33,2,0
Chamartín,Ciudad Jardín,40.4453746604296,-3.67663757274684,Entire home/apt,65,2,29,2.36,1,180
Centro,Justicia,40.4233898436934,-3.69675508700499,Entire home/apt,85,2,4,0.44,67,0
Centro,Sol,40.4167591121385,-3.7082218871356702,Entire home/apt,150,3,2,2.0,1,307
Centro,Justicia,40.423278698587296,-3.6932640356110196,Entire home/apt,240,1,25,3.18,3,285
Retiro,Ibiza,40.419045964747,-3.6732975100849505,Private room,26,3,16,2.36,1,132
Latina,Lucero,40.4072219822545,-3.7501500927798395,Private room,19,2,17,1.81,2,47
Barajas,Casco Histórico de Barajas,40.4744186071277,-3.57952383947362,Private room,50,1,3,0.36,15,157
Centro,Justicia,40.4269634218796,-3.6988742399672203,Entire home/apt,50,3,1,1.0,1,95
Tetuán,Castillejos,40.459511423270996,-3.6943587542202203,Entire home/apt,46,6,1,0.11,1,62
Chamberí,Rios Rosas,40.4408563188521,-3.69802676143544,Private room,60,1,2,1.22,1,67
Centro,Universidad,40.4283047776281,-3.7107441353393598,Entire home/apt,85,2,37,1.96,1,281
Centro,Embajadores,40.413415502751604,-3.70281541698844,Entire home/apt,100,1,0,0.0,1,347
Tetuán,Castillejos,40.46040460262039,-3.6956009958561804,Private room,40,1,0,0.0,1,31
Chamartín,Hispanoamérica,40.4534708171506,-3.67390138529545,Entire home/apt,30,5,2,0.27,1,181
Tetuán,Almenara,40.4719427995197,-3.69278267683431,Entire home/apt,74,2,13,0.28,26,198
Centro,Palacio,40.421440779956896,-3.7131888799225097,Entire home/apt,129,3,11,0.75,77,132
Puente de Vallecas,San Diego,40.393563539763605,-3.66726963310423,Private room,25,1,6,0.6,1,0
Chamberí,Vallehermoso,40.4407386448531,-3.7054231743707997,Private room,22,1,5,0.54,2,9
Hortaleza,Valdefuentes,40.497260689032395,-3.65595836825968,Entire home/apt,73,7,0,0.0,3,350
Centro,Justicia,40.421696955810205,-3.70055089369136,Private room,20,10,0,0.0,97,281
Arganzuela,Palos de Moguer,40.4013641687686,-3.6971478356882796,Private room,30,1,0,0.0,1,365
Centro,Justicia,40.421181155925005,-3.6989136501354505,Entire home/apt,80,2,14,2.86,1,119
Salamanca,Goya,40.427498534952,-3.67499871010135,Entire home/apt,90,1,8,0.39,1,135
Tetuán,Berruguete,40.457599699616,-3.70670491001111,Entire home/apt,42,2,31,6.64,1,58
Centro,Embajadores,40.409402721353395,-3.7051212399442597,Entire home/apt,90,2,6,0.18,3,363
Centro,Universidad,40.426876300843,-3.71192016973328,Entire home/apt,95,2,8,1.12,1,211
Centro,Cortes,40.4145335790094,-3.69894174046314,Entire home/apt,136,1,2,0.2,6,270
Chamberí,Gaztambide,40.4370091382109,-3.7118068586037403,Private room,30,1,28,0.92,2,364
Chamberí,Vallehermoso,40.445464829589206,-3.7100437442865,Private room,50,1,0,0.0,2,365
Centro,Universidad,40.4239403636199,-3.7049455366390096,Entire home/apt,50,3,0,0.0,1,230
Centro,Palacio,40.409149469396894,-3.71106820018643,Entire home/apt,90,3,0,0.0,4,73
Ciudad Lineal,Pueblo Nuevo,40.4269165866285,-3.6438929754272698,Private room,15,1,23,2.47,2,140
Centro,Sol,40.4185472202009,-3.70349358445286,Private room,60,1,3,0.22,1,90
Carabanchel,Vista Alegre,40.3871997124221,-3.74018496783759,Entire home/apt,338,1,0,0.0,16,63
Chamberí,Gaztambide,40.4351078614482,-3.71696340076882,Entire home/apt,125,2,0,0.0,1,143
Centro,Sol,40.419392724566,-3.70545735283252,Entire home/apt,55,2,69,1.74,5,325
Retiro,Pacífico,40.4058040455182,-3.68075954118506,Private room,24,1,2,0.45,1,0
Carabanchel,Buenavista,40.3730570337113,-3.7552824869838397,Private room,23,2,11,1.4,3,164
Arganzuela,Imperial,40.4130118982054,-3.7213566547194903,Entire home/apt,70,3,51,2.77,3,299
Centro,Justicia,40.424428763471205,-3.6997809929487,Shared room,14,1,48,1.97,3,349
Centro,Embajadores,40.4115020154725,-3.70667068146127,Entire home/apt,52,1,2,0.25,8,233
Salamanca,Goya,40.4242721746564,-3.67838732483867,Entire home/apt,175,2,9,0.34,5,291
Hortaleza,Valdefuentes,40.4863640446603,-3.64986753928791,Private room,32,1,2,0.11,3,300
Centro,Embajadores,40.4103591484788,-3.70679684581699,Private room,43,1,2,0.28,8,342
Centro,Justicia,40.4218217122851,-3.69694555254571,Entire home/apt,90,2,8,0.63,12,200
Chamartín,Nueva España,40.466732443832505,-3.6753461719619103,Entire home/apt,150,6,3,0.59,1,316
Salamanca,Guindalera,40.4364108599218,-3.6741064476807703,Private room,18,1,25,1.75,14,327
Centro,Universidad,40.428464641388004,-3.7039206246544505,Entire home/apt,105,1,214,5.92,4,324
Centro,Justicia,40.424838265284706,-3.69131331689528,Entire home/apt,75,3,11,1.79,1,324
Centro,Sol,40.4146297184805,-3.70596795159343,Entire home/apt,90,1,36,6.39,13,51
Centro,Palacio,40.4111903008391,-3.7120311447099197,Entire home/apt,80,2,0,0.0,1,45
Chamartín,Prosperidad,40.4391032929107,-3.6774541171425996,Private room,40,1,51,0.93,1,340
Centro,Justicia,40.4232945897917,-3.6962361564776005,Entire home/apt,60,3,112,2.16,1,279
Centro,Embajadores,40.4084037912,-3.7101684965534,Entire home/apt,190,4,58,2.38,1,312
Centro,Justicia,40.4222286050071,-3.69750276695612,Entire home/apt,97,2,23,2.5,1,213
Centro,Palacio,40.4176548548671,-3.71231865495974,Private room,25,10,0,0.0,97,250
Salamanca,Lista,40.429842132294205,-3.67266581299888,Entire home/apt,68,7,0,0.0,1,288
Centro,Universidad,40.423422211541705,-3.7048737485506997,Private room,28,1,156,2.48,5,347
Centro,Palacio,40.4204841848104,-3.70862625292436,Entire home/apt,65,1,1,0.86,1,58
Chamberí,Almagro,40.4327659825804,-3.6949953106397797,Private room,29,2,7,0.93,1,360
Arganzuela,Chopera,40.3976632664792,-3.7006312315096004,Entire home/apt,40,2,9,0.86,1,0
Tetuán,Cuatro Caminos,40.4502804799341,-3.6997015729414,Entire home/apt,162,4,7,1.88,1,346
Carabanchel,Vista Alegre,40.387264715707104,-3.7404570902106897,Shared room,10,1,9,1.2,16,74
Chamberí,Almagro,40.4258544294221,-3.6905127921643994,Entire home/apt,145,1,102,2.49,3,256
Salamanca,Guindalera,40.4381974406965,-3.66788055357503,Private room,28,3,12,1.29,1,27
Arganzuela,Imperial,40.405049204547,-3.7125736014770605,Private room,20,1,2,2.0,1,54
Centro,Embajadores,40.4109309006704,-3.70690938646816,Entire home/apt,75,2,105,2.92,2,299
Ciudad Lineal,Quintana,40.435884534124,-3.64775184172673,Entire home/apt,50,4,20,1.25,2,21
Centro,Universidad,40.422248833333896,-3.70192606960121,Entire home/apt,120,4,3,0.06,1,38
Centro,Embajadores,40.412400409505,-3.70042153327668,Entire home/apt,149,2,8,2.38,1,0
Chamberí,Trafalgar,40.4353496704275,-3.7014469612515497,Entire home/apt,100,1,7,1.22,1,100
Centro,Universidad,40.4246503091391,-3.7045867825484105,Entire home/apt,30,2,27,7.17,1,73
Centro,Universidad,40.4226585026412,-3.7078515160577403,Entire home/apt,95,3,86,4.44,4,238
Fuencarral - El Pardo,Valverde,40.51355150049871,-3.67709300558825,Entire home/apt,42,1,0,0.0,1,97
Centro,Sol,40.4167725651171,-3.7078797822446696,Entire home/apt,130,3,54,1.78,15,177
Centro,Embajadores,40.4083490583579,-3.70495971217484,Entire home/apt,85,2,20,2.99,1,259
Centro,Embajadores,40.4109597818982,-3.70171549799518,Private room,39,12,17,0.41,2,15
Tetuán,Cuatro Caminos,40.4491319349052,-3.6990230519867797,Entire home/apt,34,5,23,1.96,2,66
San Blas - Canillejas,Simancas,40.4366256596392,-3.61698809434412,Private room,26,1,10,3.75,1,364
Centro,Universidad,40.427901184857,-3.7052953252044203,Entire home/apt,100,2,0,0.0,1,94
Centro,Cortes,40.4162457134965,-3.6961282342442594,Private room,38,1,11,1.63,14,350
Centro,Palacio,40.4117957265002,-3.71680171896439,Private room,16,3,0,0.0,1,27
Centro,Palacio,40.4102478675946,-3.71201277692998,Entire home/apt,100,1,5,0.92,9,276
Arganzuela,Legazpi,40.3849434857381,-3.6902436970116903,Private room,28,1,0,0.0,1,181
Centro,Universidad,40.427137020409205,-3.7085406814097204,Entire home/apt,70,1,16,1.55,1,335
Centro,Cortes,40.413372671559,-3.70012847058486,Private room,23,1,212,3.67,1,157
Centro,Embajadores,40.412127067742,-3.70117951512155,Entire home/apt,55,3,8,3.43,1,143
Salamanca,Goya,40.4244520094486,-3.6755211902055,Private room,45,2,4,0.57,1,280
Centro,Sol,40.4176848711002,-3.70189701982812,Private room,40,2,19,2.73,1,64
Arganzuela,Palos de Moguer,40.4015830452843,-3.6915129246154703,Private room,23,1,4,0.34,1,155
Arganzuela,Atocha,40.406061794025504,-3.6895829738651496,Private room,21,3,3,3.0,3,324
Retiro,Estrella,40.416912569120704,-3.6664268298282896,Private room,18,2,0,0.0,1,0
Salamanca,Lista,40.4300479971088,-3.67241834727076,Entire home/apt,42,4,16,2.94,1,118
Chamberí,Trafalgar,40.4332615334709,-3.70286924527289,Private room,50,1,1,0.13,2,305
Salamanca,Goya,40.426538201874706,-3.67136278406519,Entire home/apt,100,2,1,0.31,18,9
Latina,Aluche,40.390719335399204,-3.7520487458440797,Private room,50,1,0,0.0,1,181
Centro,Embajadores,40.4116699540443,-3.70592622285213,Entire home/apt,80,1,25,2.5,2,296
Puente de Vallecas,Palomeras Bajas,40.3860230632446,-3.66364277240354,Private room,16,6,4,1.6,1,163
Centro,Sol,40.4162332200006,-3.70407962126255,Private room,36,2,6,0.34,2,281
Centro,Palacio,40.4201926454955,-3.71041642695549,Entire home/apt,85,1,5,1.5,2,350
Carabanchel,Vista Alegre,40.3872042928289,-3.7384637350558596,Private room,30,1,0,0.0,16,138
Salamanca,Guindalera,40.43781111636871,-3.67149627334044,Private room,19,1,2,0.11,33,352
Salamanca,Guindalera,40.4318115095564,-3.6684717404652702,Private room,59,1,0,0.0,1,365
Puente de Vallecas,Entrevías,40.3841314951761,-3.67125641748831,Private room,25,1,3,0.33,4,127
Salamanca,Goya,40.4278122977919,-3.67913115067886,Entire home/apt,136,2,14,2.53,9,267
Usera,Almendrales,40.3881050125039,-3.69845228400863,Private room,23,2,9,2.25,4,250
Ciudad Lineal,Colina,40.455037452553704,-3.6588625568453197,Private room,35,1,3,0.7,1,361
Centro,Sol,40.418793094648706,-3.70739997470878,Entire home/apt,62,2,33,0.93,5,219
Chamberí,Arapiles,40.4358592369665,-3.7070002547015095,Private room,35,1,2,1.22,1,89
Moratalaz,Fontarrón,40.4027162717417,-3.6501009887529903,Private room,30,1,1,0.18,2,365
Centro,Sol,40.4195033307939,-3.7041711214813597,Entire home/apt,75,12,35,0.94,2,125
Moncloa - Aravaca,Argüelles,40.4278987413101,-3.7172907347855495,Private room,70,3,12,1.85,3,339
Carabanchel,Vista Alegre,40.3885165741105,-3.7393259829461,Private room,20,1,91,4.11,1,43
Hortaleza,Pinar del Rey,40.470855471734204,-3.63700654629223,Private room,23,1,1,1.0,9,343
Centro,Sol,40.415700939445706,-3.7037006180881202,Private room,35,2,228,4.73,8,101
Chamartín,Prosperidad,40.4421979507901,-3.66869817589344,Entire home/apt,60,1,5,0.93,1,42
Centro,Embajadores,40.4085579820133,-3.71011803779805,Entire home/apt,200,1,0,0.0,13,154
Latina,Puerta del Angel,40.4117666419512,-3.7284046673632503,Entire home/apt,70,1,2,0.32,1,0
Centro,Embajadores,40.412041544124605,-3.70781428855912,Entire home/apt,150,3,70,1.62,4,208
Centro,Palacio,40.415616498345706,-3.71103148142193,Entire home/apt,220,3,19,0.63,6,356
Centro,Embajadores,40.4077812325493,-3.7042638268530697,Private room,38,2,29,0.93,3,338
Chamberí,Gaztambide,40.4319876342325,-3.7139220106328197,Entire home/apt,139,7,5,0.31,1,149
Moratalaz,Vinateros,40.4035723293642,-3.64273633503265,Private room,25,1,11,0.22,2,331
Latina,Puerta del Angel,40.4074588589419,-3.74014111531082,Private room,16,1,0,0.0,1,15
Chamberí,Arapiles,40.4359641172148,-3.7055725137954503,Entire home/apt,49,3,6,0.5,11,360
Centro,Sol,40.41947244800679,-3.70170874468646,Entire home/apt,250,3,15,0.4,8,287
Centro,Cortes,40.413906070546,-3.69549958841236,Entire home/apt,40,2,13,3.98,2,286
Centro,Embajadores,40.4109954767789,-3.7064766732165197,Private room,29,3,127,5.93,2,29
Centro,Palacio,40.4214216900173,-3.71047380248798,Entire home/apt,75,2,5,4.29,3,70
Centro,Justicia,40.4205057725727,-3.7007071350237997,Entire home/apt,124,3,1,0.91,77,234
Salamanca,Lista,40.4306905734129,-3.67243642479771,Private room,27,4,0,0.0,25,337
Tetuán,Bellas Vistas,40.4534086651165,-3.70608847560118,Entire home/apt,39,1,34,1.55,48,164
Centro,Universidad,40.4247111114048,-3.70714192569882,Entire home/apt,50,1,0,0.0,2,102
Centro,Justicia,40.4206232815796,-3.6988614332308103,Private room,36,3,78,2.17,1,320
Centro,Embajadores,40.4136446781755,-3.7033026286902797,Private room,150,1,2,0.86,5,330
Centro,Embajadores,40.406093083492706,-3.6995510738454698,Private room,45,3,38,1.63,1,185
Latina,Aluche,40.3938944764358,-3.7433490070194604,Private room,12,2,6,2.5,4,324
Centro,Cortes,40.413101490767204,-3.69932895739908,Entire home/apt,50,3,5,0.94,1,11
Arganzuela,Palos de Moguer,40.400990939272106,-3.69295980132132,Private room,65,1,0,0.0,1,0
Centro,Embajadores,40.4114994799581,-3.7011008698373105,Entire home/apt,51,2,88,2.92,1,275
Centro,Palacio,40.4090957920687,-3.71224839144678,Entire home/apt,145,1,35,1.04,1,342
Retiro,Adelfas,40.4011929802775,-3.67475027821132,Entire home/apt,100,3,0,0.0,3,283
Tetuán,Castillejos,40.457678749334995,-3.69238453553419,Private room,35,2,4,1.25,1,215
Retiro,Jerónimos,40.408540475070204,-3.6820480825719906,Entire home/apt,120,3,27,0.95,1,196
Latina,Puerta del Angel,40.4095049505699,-3.72320531101623,Private room,22,5,0,0.0,2,363
Centro,Embajadores,40.40707732278079,-3.69628079047946,Entire home/apt,95,4,67,3.06,4,292
Fuencarral - El Pardo,Pilar,40.4773618563166,-3.71608234527987,Entire home/apt,74,6,0,0.0,29,0
Centro,Palacio,40.4137172548676,-3.70818418744462,Entire home/apt,60,3,31,0.76,2,317
Centro,Universidad,40.4233956724942,-3.7041968565895895,Private room,38,1,0,0.0,1,99
Carabanchel,Buenavista,40.3732407157246,-3.7409906052298796,Private room,30,2,0,0.0,1,365
Retiro,Estrella,40.411192832574,-3.66912123521778,Private room,30,2,3,1.17,1,360
Centro,Palacio,40.4143675905406,-3.71335228463706,Private room,15,3,16,0.49,1,0
Latina,Lucero,40.4019416791423,-3.74856714302607,Private room,15,1,8,2.47,1,318
Fuencarral - El Pardo,Valverde,40.507774003787,-3.67138712199682,Entire home/apt,50,1,0,0.0,1,0
Centro,Palacio,40.420114677619296,-3.70799329221663,Private room,36,7,0,0.0,26,307
Salamanca,Goya,40.4257309799143,-3.6787909783786406,Entire home/apt,80,2,25,2.29,1,321
Centro,Embajadores,40.4079786460758,-3.7010260992751003,Private room,25,1,0,0.0,1,0
Chamartín,Prosperidad,40.4461065231109,-3.66164352422902,Private room,19,1,17,2.36,2,61
Arganzuela,Chopera,40.399117488073294,-3.7008423482780897,Private room,19,2,11,0.5,2,258
Hortaleza,Piovera,40.45129526666079,-3.64869282212429,Private room,35,2,5,0.73,3,244
Centro,Palacio,40.4107229019771,-3.7109645948280297,Entire home/apt,75,2,18,1.93,7,323
Chamberí,Almagro,40.4312159497473,-3.69420113099252,Private room,35,1,12,6.32,2,27
Salamanca,Fuente del Berro,40.4253459243346,-3.6680162608633595,Entire home/apt,140,1,8,1.04,1,264
Centro,Sol,40.4140584026265,-3.7065986834784903,Entire home/apt,210,2,15,0.62,145,313
Retiro,Jerónimos,40.4144378343808,-3.69318891758412,Entire home/apt,47,2,22,3.86,4,126
